model-1584439913,1584440071.845,0.93,0.0681,0.71,0.2301,14
model-1584439913,1584440071.89,0.93,0.0397,0.71,0.226,14
model-1584439913,1584440071.935,0.92,0.0775,0.72,0.2248,14
model-1584439913,1584440071.985,0.88,0.0927,0.7,0.2298,14
model-1584439913,1584440072.03,0.95,0.0431,0.69,0.2388,14
model-1584439913,1584440072.075,0.94,0.0419,0.66,0.2472,14
model-1584439913,1584440072.125,0.92,0.059,0.64,0.2564,14
model-1584439913,1584440072.17,0.94,0.0559,0.65,0.2626,14
model-1584439913,1584440072.221,0.91,0.0625,0.66,0.2602,14
model-1584439913,1584440072.275,0.92,0.0722,0.67,0.2548,14
model-1584439913,1584440072.329,0.97,0.0343,0.68,0.2501,14
model-1584439913,1584440072.376,0.96,0.027,0.69,0.2464,14
model-1584439913,1584440072.425,0.91,0.0775,0.7,0.2439,14
model-1584439913,1584440072.471,0.89,0.0782,0.7,0.2394,14
model-1584439913,1584440072.519,0.9,0.0743,0.71,0.2341,14
model-1584439913,1584440072.568,0.96,0.0481,0.7,0.2277,14
model-1584439913,1584440072.614,0.91,0.0748,0.72,0.2188,14
model-1584439913,1584440072.659,0.96,0.0505,0.74,0.2103,14
model-1584439913,1584440072.708,0.92,0.0568,0.74,0.2016,14
model-1584439913,1584440072.754,0.94,0.0546,0.77,0.1957,14
model-1584439913,1584440072.799,0.9,0.0869,0.77,0.1936,14
model-1584439913,1584440072.847,0.91,0.0676,0.75,0.1908,14
model-1584439913,1584440072.892,0.9,0.0767,0.77,0.1861,14
model-1584439913,1584440072.935,0.87,0.0995,0.77,0.1832,14
model-1584439913,1584440072.985,0.86,0.0823,0.76,0.1838,14
model-1584439913,1584440073.032,0.93,0.0712,0.74,0.1869,14
model-1584439913,1584440073.078,0.95,0.0498,0.74,0.1918,14
model-1584439913,1584440073.127,0.86,0.0796,0.74,0.1946,14
model-1584439913,1584440073.174,0.92,0.0682,0.77,0.1948,14
model-1584439913,1584440073.21,0.96,0.029,0.79,0.1956,14
model-1584439913,1584440073.265,0.97,0.0283,0.79,0.203,15
model-1584439913,1584440073.31,0.93,0.0411,0.72,0.2209,15
model-1584439913,1584440073.361,0.95,0.0518,0.67,0.2422,15
model-1584439913,1584440073.412,0.92,0.0682,0.68,0.2525,15
model-1584439913,1584440073.456,0.85,0.1,0.69,0.25,15
model-1584439913,1584440073.504,0.94,0.0531,0.68,0.2414,15
model-1584439913,1584440073.556,0.89,0.0778,0.69,0.2304,15
model-1584439913,1584440073.602,0.93,0.0529,0.72,0.2223,15
model-1584439913,1584440073.647,0.9,0.0679,0.7,0.2186,15
model-1584439913,1584440073.696,0.9,0.075,0.7,0.2157,15
model-1584439913,1584440073.741,0.94,0.0456,0.71,0.2134,15
model-1584439913,1584440073.787,0.89,0.0822,0.71,0.2126,15
model-1584439913,1584440073.835,0.83,0.127,0.72,0.2155,15
model-1584439913,1584440073.88,0.94,0.0539,0.74,0.2225,15
model-1584439913,1584440073.925,0.92,0.0684,0.74,0.2264,15
model-1584439913,1584440073.974,0.91,0.0601,0.73,0.2279,15
model-1584439913,1584440074.019,0.96,0.0255,0.73,0.2279,15
model-1584439913,1584440074.064,0.95,0.0412,0.72,0.2277,15
model-1584439913,1584440074.112,0.89,0.0781,0.71,0.2256,15
model-1584439913,1584440074.157,0.97,0.0299,0.73,0.219,15
model-1584439913,1584440074.204,0.98,0.015,0.74,0.2161,15
model-1584439913,1584440074.255,0.95,0.0485,0.74,0.2177,15
model-1584439913,1584440074.3,0.94,0.0535,0.74,0.2156,15
model-1584439913,1584440074.345,0.95,0.0481,0.75,0.2131,15
model-1584439913,1584440074.397,0.95,0.0435,0.75,0.2099,15
model-1584439913,1584440074.441,0.94,0.0499,0.74,0.2074,15
model-1584439913,1584440074.486,0.93,0.0525,0.74,0.211,15
model-1584439913,1584440074.535,0.93,0.0623,0.72,0.2199,15
model-1584439913,1584440074.582,0.93,0.0559,0.73,0.2218,15
model-1584439913,1584440074.625,0.98,0.0329,0.74,0.2223,15
model-1584439913,1584440074.673,0.93,0.0581,0.74,0.2245,15
model-1584439913,1584440074.717,0.91,0.0674,0.71,0.2263,15
model-1584439913,1584440074.763,0.95,0.0442,0.72,0.2262,15
model-1584439913,1584440074.812,0.9,0.0677,0.75,0.22,15
model-1584439913,1584440074.858,0.92,0.0581,0.76,0.2146,15
model-1584439913,1584440074.904,0.95,0.0507,0.74,0.2116,15
model-1584439913,1584440074.955,0.97,0.039,0.75,0.2158,15
model-1584439913,1584440075.001,0.95,0.0553,0.77,0.2161,15
model-1584439913,1584440075.047,0.91,0.0654,0.73,0.2125,15
model-1584439913,1584440075.095,0.98,0.0312,0.75,0.2075,15
model-1584439913,1584440075.141,0.89,0.0797,0.76,0.2095,15
model-1584439913,1584440075.187,0.94,0.052,0.75,0.2175,15
model-1584439913,1584440075.24,0.96,0.0377,0.73,0.2312,15
model-1584439913,1584440075.285,0.98,0.0197,0.68,0.2471,15
model-1584439913,1584440075.33,0.92,0.068,0.68,0.2567,15
model-1584439913,1584440075.379,0.91,0.0683,0.65,0.2555,15
model-1584439913,1584440075.431,0.94,0.0588,0.7,0.245,15
model-1584439913,1584440075.475,0.9,0.0737,0.74,0.2328,15
model-1584439913,1584440075.524,0.86,0.1145,0.75,0.2274,15
model-1584439913,1584440075.568,0.97,0.0367,0.73,0.2244,15
model-1584439913,1584440075.613,0.97,0.0256,0.73,0.2257,15
model-1584439913,1584440075.662,0.91,0.0634,0.71,0.2339,15
model-1584439913,1584440075.714,0.91,0.0687,0.72,0.2315,15
model-1584439913,1584440075.762,0.94,0.0489,0.7,0.2252,15
model-1584439913,1584440075.812,0.92,0.0674,0.7,0.2166,15
model-1584439913,1584440075.859,0.85,0.0976,0.73,0.203,15
model-1584439913,1584440075.905,0.89,0.0674,0.76,0.1891,15
model-1584439913,1584440075.953,0.86,0.087,0.74,0.1958,15
model-1584439913,1584440076.002,0.93,0.0457,0.73,0.2098,15
model-1584439913,1584440076.051,0.88,0.0826,0.73,0.2192,15
model-1584439913,1584440076.099,0.93,0.0625,0.75,0.2206,15
model-1584439913,1584440076.146,0.89,0.087,0.75,0.2161,15
model-1584439913,1584440076.191,0.94,0.0571,0.75,0.2128,15
model-1584439913,1584440076.252,0.9,0.0862,0.76,0.1965,15
model-1584439913,1584440076.297,0.94,0.0384,0.76,0.1878,15
model-1584439913,1584440076.346,0.96,0.0502,0.69,0.2004,15
model-1584439913,1584440076.395,0.89,0.0781,0.72,0.1933,15
model-1584439913,1584440076.445,0.9,0.0655,0.73,0.199,15
model-1584439913,1584440076.49,0.87,0.0944,0.74,0.2072,15
model-1584439913,1584440076.541,0.93,0.061,0.73,0.2143,15
model-1584439913,1584440076.587,0.95,0.0516,0.71,0.2266,15
model-1584439913,1584440076.632,0.91,0.0655,0.7,0.2314,15
model-1584439913,1584440076.682,0.92,0.0672,0.7,0.2305,15
model-1584439913,1584440076.729,0.96,0.0343,0.7,0.2283,15
model-1584439913,1584440076.773,0.84,0.104,0.71,0.2273,15
model-1584439913,1584440076.821,0.95,0.0424,0.71,0.2247,15
model-1584439913,1584440076.866,0.92,0.0653,0.72,0.2178,15
model-1584439913,1584440076.911,0.89,0.0758,0.7,0.2088,15
model-1584439913,1584440076.961,0.92,0.0666,0.75,0.204,15
model-1584439913,1584440077.007,0.89,0.0815,0.76,0.1967,15
model-1584439913,1584440077.052,0.93,0.0531,0.79,0.1918,15
model-1584439913,1584440077.1,0.86,0.1055,0.8,0.1882,15
model-1584439913,1584440077.146,0.91,0.0695,0.78,0.1853,15
model-1584439913,1584440077.191,0.87,0.0956,0.76,0.1886,15
model-1584439913,1584440077.24,0.93,0.0635,0.72,0.196,15
model-1584439913,1584440077.287,0.93,0.0381,0.73,0.2053,15
model-1584439913,1584440077.333,0.91,0.0683,0.74,0.2098,15
model-1584439913,1584440077.381,0.91,0.0472,0.74,0.2095,15
model-1584439913,1584440077.426,0.91,0.0716,0.76,0.2065,15
model-1584439913,1584440077.477,0.86,0.0999,0.76,0.1976,15
model-1584439913,1584440077.527,0.91,0.0638,0.77,0.1884,15
model-1584439913,1584440077.572,0.9,0.0648,0.75,0.1825,15
model-1584439913,1584440077.618,0.91,0.056,0.75,0.1863,15
model-1584439913,1584440077.666,0.89,0.0641,0.77,0.191,15
model-1584439913,1584440077.721,0.95,0.0571,0.77,0.1913,15
model-1584439913,1584440077.768,0.89,0.0738,0.75,0.1872,15
model-1584439913,1584440077.82,0.95,0.0559,0.76,0.1849,15
model-1584439913,1584440077.865,0.92,0.0617,0.75,0.1876,15
model-1584439913,1584440077.911,0.94,0.0535,0.76,0.1958,15
model-1584439913,1584440077.96,0.92,0.0529,0.74,0.206,15
model-1584439913,1584440078.005,0.91,0.0666,0.73,0.2189,15
model-1584439913,1584440078.052,0.96,0.0339,0.72,0.2303,15
model-1584439913,1584440078.102,0.93,0.0508,0.7,0.2401,15
model-1584439913,1584440078.15,0.91,0.0695,0.7,0.2433,15
model-1584439913,1584440078.204,0.85,0.1161,0.71,0.2366,15
model-1584439913,1584440078.257,0.92,0.0711,0.71,0.2211,15
model-1584439913,1584440078.303,0.87,0.0869,0.76,0.1973,15
model-1584439913,1584440078.349,0.92,0.0772,0.76,0.1826,15
model-1584439913,1584440078.397,0.92,0.074,0.79,0.1827,15
model-1584439913,1584440078.444,0.94,0.0416,0.75,0.1807,15
model-1584439913,1584440078.494,0.93,0.0538,0.77,0.1849,15
model-1584439913,1584440078.543,0.87,0.0895,0.77,0.1942,15
model-1584439913,1584440078.588,0.89,0.0881,0.76,0.1958,15
model-1584439913,1584440078.635,0.82,0.1209,0.76,0.1899,15
model-1584439913,1584440078.683,0.89,0.1019,0.73,0.1822,15
model-1584439913,1584440078.729,0.91,0.065,0.76,0.174,15
model-1584439913,1584440078.776,0.95,0.0299,0.78,0.1818,15
model-1584439913,1584440078.826,0.94,0.0425,0.77,0.2,15
model-1584439913,1584440078.872,0.91,0.0576,0.73,0.2185,15
model-1584439913,1584440078.918,0.88,0.0819,0.7,0.2305,15
model-1584439913,1584440078.968,0.9,0.0693,0.7,0.2353,15
model-1584439913,1584440079.013,0.92,0.0543,0.7,0.2329,15
model-1584439913,1584440079.059,0.87,0.1142,0.7,0.2224,15
model-1584439913,1584440079.108,0.88,0.0876,0.73,0.206,15
model-1584439913,1584440079.152,0.9,0.0781,0.78,0.1918,15
model-1584439913,1584440079.198,0.96,0.0363,0.78,0.1879,15
model-1584439913,1584440079.25,0.9,0.0846,0.77,0.1929,15
model-1584439913,1584440079.294,0.89,0.0948,0.74,0.197,15
model-1584439913,1584440079.339,0.9,0.08,0.73,0.1969,15
model-1584439913,1584440079.393,0.92,0.0586,0.75,0.1993,15
model-1584439913,1584440079.44,0.92,0.0613,0.74,0.2056,15
model-1584439913,1584440079.487,0.93,0.061,0.72,0.2127,15
model-1584439913,1584440079.539,0.93,0.0536,0.7,0.2212,15
model-1584439913,1584440079.583,0.93,0.0552,0.67,0.2267,15
model-1584439913,1584440079.626,0.97,0.0275,0.67,0.231,15
model-1584439913,1584440079.673,0.96,0.041,0.69,0.2321,15
model-1584439913,1584440079.717,0.86,0.0835,0.7,0.223,15
model-1584439913,1584440079.761,0.91,0.0716,0.74,0.2099,15
model-1584439913,1584440079.814,0.96,0.0338,0.75,0.1992,15
model-1584439913,1584440079.859,0.95,0.0415,0.78,0.1927,15
model-1584439913,1584440079.905,0.93,0.0642,0.76,0.187,15
model-1584439913,1584440079.955,0.95,0.0418,0.77,0.1832,15
model-1584439913,1584440079.999,0.91,0.0685,0.77,0.1842,15
model-1584439913,1584440080.044,0.95,0.031,0.79,0.1851,15
model-1584439913,1584440080.093,0.93,0.047,0.78,0.1846,15
model-1584439913,1584440080.14,0.95,0.0487,0.79,0.1836,15
model-1584439913,1584440080.187,0.95,0.0499,0.79,0.1842,15
model-1584439913,1584440080.237,0.97,0.0284,0.79,0.1839,15
model-1584439913,1584440080.282,0.91,0.0691,0.78,0.1857,15
model-1584439913,1584440080.326,0.93,0.0518,0.76,0.1932,15
model-1584439913,1584440080.374,0.97,0.0292,0.74,0.2047,15
model-1584439913,1584440080.419,0.96,0.0274,0.74,0.2193,15
model-1584439913,1584440080.463,0.92,0.0679,0.71,0.2311,15
model-1584439913,1584440080.518,0.91,0.0708,0.7,0.2347,15
model-1584439913,1584440080.567,0.88,0.0835,0.72,0.2293,15
model-1584439913,1584440080.611,0.85,0.0978,0.71,0.2249,15
model-1584439913,1584440080.659,0.93,0.0511,0.69,0.2271,15
model-1584439913,1584440080.706,0.93,0.0577,0.71,0.2292,15
model-1584439913,1584440080.75,0.93,0.0545,0.73,0.2309,15
model-1584439913,1584440080.8,0.96,0.0348,0.73,0.233,15
model-1584439913,1584440080.846,0.96,0.0309,0.72,0.2341,15
model-1584439913,1584440080.89,0.87,0.0843,0.7,0.2332,15
model-1584439913,1584440080.939,0.93,0.0571,0.71,0.2313,15
model-1584439913,1584440080.983,0.9,0.064,0.71,0.2288,15
model-1584439913,1584440081.029,0.92,0.0643,0.7,0.2279,15
model-1584439913,1584440081.077,0.97,0.0319,0.71,0.2317,15
model-1584439913,1584440081.122,0.95,0.0489,0.71,0.2388,15
model-1584439913,1584440081.167,0.9,0.0643,0.71,0.2446,15
model-1584439913,1584440081.215,0.91,0.0654,0.69,0.2431,15
model-1584439913,1584440081.26,0.93,0.0635,0.69,0.2363,15
model-1584439913,1584440081.304,0.92,0.0545,0.73,0.2297,15
model-1584439913,1584440081.354,0.94,0.0474,0.72,0.2266,15
model-1584439913,1584440081.4,0.91,0.0634,0.72,0.2268,15
model-1584439913,1584440081.448,0.9,0.0644,0.72,0.2289,15
model-1584439913,1584440081.496,0.89,0.0862,0.72,0.2282,15
model-1584439913,1584440081.549,0.95,0.044,0.73,0.2269,15
model-1584439913,1584440081.593,0.88,0.079,0.73,0.2264,15
model-1584439913,1584440081.641,0.98,0.0226,0.73,0.2264,15
model-1584439913,1584440081.686,0.92,0.0726,0.72,0.2322,15
model-1584439913,1584440081.73,0.93,0.0448,0.71,0.2407,15
model-1584439913,1584440081.778,0.93,0.0553,0.7,0.2465,15
model-1584439913,1584440081.823,0.89,0.0894,0.72,0.2485,15
model-1584439913,1584440081.869,0.89,0.0972,0.72,0.2467,15
model-1584439913,1584440081.918,0.91,0.0677,0.7,0.2374,15
model-1584439913,1584440081.963,0.89,0.0957,0.72,0.224,15
model-1584439913,1584440082.007,0.95,0.035,0.73,0.2199,15
model-1584439913,1584440082.055,0.92,0.0571,0.73,0.2174,15
model-1584439913,1584440082.1,0.92,0.0603,0.75,0.2127,15
model-1584439913,1584440082.145,0.97,0.0355,0.74,0.2067,15
model-1584439913,1584440082.199,0.95,0.0452,0.75,0.1987,15
model-1584439913,1584440082.246,0.91,0.0683,0.74,0.1932,15
model-1584439913,1584440082.29,0.93,0.0544,0.73,0.1932,15
model-1584439913,1584440082.339,0.9,0.0841,0.72,0.1945,15
model-1584439913,1584440082.383,0.9,0.0722,0.75,0.198,15
model-1584439913,1584440082.428,0.93,0.0637,0.74,0.2005,15
model-1584439913,1584440082.477,0.88,0.081,0.74,0.2008,15
model-1584439913,1584440082.522,0.92,0.0544,0.75,0.1973,15
model-1584439913,1584440082.572,0.92,0.0528,0.76,0.1974,15
model-1584439913,1584440082.621,0.89,0.0937,0.78,0.1982,15
model-1584439913,1584440082.666,0.96,0.0346,0.77,0.1994,15
model-1584439913,1584440082.711,0.92,0.0591,0.77,0.1995,15
model-1584439913,1584440082.76,0.88,0.0631,0.77,0.1994,15
model-1584439913,1584440082.807,0.93,0.0457,0.79,0.2009,15
model-1584439913,1584440082.854,0.9,0.0623,0.76,0.2027,15
model-1584439913,1584440082.904,0.91,0.0687,0.74,0.2073,15
model-1584439913,1584440082.948,0.95,0.0401,0.75,0.215,15
model-1584439913,1584440082.994,0.97,0.0226,0.72,0.2204,15
model-1584439913,1584440083.043,0.91,0.076,0.75,0.2169,15
model-1584439913,1584440083.09,0.93,0.0688,0.75,0.2099,15
model-1584439913,1584440083.135,0.91,0.077,0.74,0.2062,15
model-1584439913,1584440083.182,0.94,0.0467,0.71,0.2074,15
model-1584439913,1584440083.228,0.91,0.0709,0.71,0.2094,15
model-1584439913,1584440083.273,0.95,0.0531,0.73,0.2104,15
model-1584439913,1584440083.322,0.91,0.0636,0.72,0.2059,15
model-1584439913,1584440083.37,0.9,0.0636,0.74,0.2056,15
model-1584439913,1584440083.415,0.91,0.0757,0.74,0.2092,15
model-1584439913,1584440083.465,0.93,0.0552,0.74,0.2099,15
model-1584439913,1584440083.512,0.91,0.0681,0.74,0.2078,15
model-1584439913,1584440083.558,0.94,0.0676,0.73,0.2041,15
model-1584439913,1584440083.613,0.93,0.0687,0.73,0.1992,15
model-1584439913,1584440083.657,0.92,0.0566,0.75,0.1971,15
model-1584439913,1584440083.701,0.96,0.0312,0.77,0.1976,15
model-1584439913,1584440083.754,0.92,0.0493,0.76,0.198,15
model-1584439913,1584440083.799,0.96,0.0476,0.75,0.1996,15
model-1584439913,1584440083.833,1.0,0.0134,0.74,0.2024,15
model-1584439913,1584440083.885,0.96,0.0305,0.74,0.205,16
model-1584439913,1584440083.93,0.97,0.0283,0.74,0.2073,16
model-1584439913,1584440083.975,0.94,0.0484,0.75,0.2084,16
model-1584439913,1584440084.023,0.93,0.0661,0.73,0.2089,16
model-1584439913,1584440084.068,0.92,0.0583,0.73,0.209,16
model-1584439913,1584440084.114,0.92,0.0518,0.74,0.2091,16
model-1584439913,1584440084.165,0.94,0.0633,0.72,0.208,16
model-1584439913,1584440084.211,0.98,0.0176,0.71,0.2069,16
model-1584439913,1584440084.257,0.96,0.0349,0.72,0.2086,16
model-1584439913,1584440084.305,0.95,0.0516,0.71,0.2104,16
model-1584439913,1584440084.353,0.96,0.0397,0.73,0.2121,16
model-1584439913,1584440084.398,0.96,0.0439,0.72,0.2133,16
model-1584439913,1584440084.45,0.89,0.0857,0.73,0.2139,16
model-1584439913,1584440084.497,0.93,0.0486,0.73,0.2172,16
model-1584439913,1584440084.542,0.9,0.0745,0.73,0.2165,16
model-1584439913,1584440084.592,0.94,0.045,0.73,0.2164,16
model-1584439913,1584440084.645,0.96,0.0309,0.74,0.2128,16
model-1584439913,1584440084.695,0.98,0.0218,0.74,0.209,16
model-1584439913,1584440084.741,0.95,0.0436,0.76,0.2058,16
model-1584439913,1584440084.789,0.94,0.0394,0.76,0.2,16
model-1584439913,1584440084.837,0.96,0.0337,0.77,0.1937,16
model-1584439913,1584440084.881,0.97,0.0385,0.77,0.191,16
model-1584439913,1584440084.926,0.96,0.0426,0.77,0.1918,16
model-1584439913,1584440084.977,0.95,0.0327,0.74,0.1959,16
model-1584439913,1584440085.024,0.95,0.0292,0.73,0.1986,16
model-1584439913,1584440085.07,0.95,0.0381,0.74,0.2016,16
model-1584439913,1584440085.119,0.92,0.0595,0.76,0.2034,16
model-1584439913,1584440085.165,0.94,0.0473,0.75,0.2047,16
model-1584439913,1584440085.21,0.91,0.0595,0.74,0.2098,16
model-1584439913,1584440085.259,0.96,0.0275,0.74,0.2181,16
model-1584439913,1584440085.304,0.93,0.0437,0.72,0.2342,16
model-1584439913,1584440085.353,0.96,0.0351,0.7,0.2568,16
model-1584439913,1584440085.407,0.95,0.0449,0.67,0.2654,16
model-1584439913,1584440085.453,0.93,0.064,0.68,0.2639,16
model-1584439913,1584440085.498,0.87,0.1027,0.69,0.2444,16
model-1584439913,1584440085.549,0.89,0.0882,0.75,0.2227,16
model-1584439913,1584440085.595,0.91,0.0637,0.74,0.2195,16
model-1584439913,1584440085.644,0.93,0.043,0.75,0.2198,16
model-1584439913,1584440085.693,0.96,0.0424,0.73,0.234,16
model-1584439913,1584440085.74,0.95,0.0474,0.73,0.2402,16
model-1584439913,1584440085.785,0.86,0.1143,0.73,0.2381,16
model-1584439913,1584440085.834,0.87,0.1077,0.75,0.2258,16
model-1584439913,1584440085.88,0.82,0.1475,0.75,0.211,16
model-1584439913,1584440085.926,0.87,0.0836,0.72,0.2199,16
model-1584439913,1584440085.978,0.94,0.0475,0.66,0.2497,16
model-1584439913,1584440086.027,0.94,0.046,0.66,0.2594,16
model-1584439913,1584440086.074,0.91,0.0584,0.7,0.2577,16
model-1584439913,1584440086.123,0.88,0.0748,0.72,0.2517,16
model-1584439913,1584440086.169,0.85,0.1046,0.72,0.2401,16
model-1584439913,1584440086.216,0.84,0.1061,0.72,0.2216,16
model-1584439913,1584440086.265,0.92,0.0648,0.73,0.2162,16
model-1584439913,1584440086.311,0.9,0.075,0.74,0.2112,16
model-1584439913,1584440086.356,0.9,0.0853,0.74,0.2175,16
model-1584439913,1584440086.406,0.93,0.0528,0.7,0.2351,16
model-1584439913,1584440086.454,0.93,0.0676,0.68,0.2554,16
model-1584439913,1584440086.499,0.8,0.1226,0.7,0.2504,16
model-1584439913,1584440086.549,0.9,0.0885,0.71,0.2272,16
model-1584439913,1584440086.594,0.85,0.1175,0.69,0.2082,16
model-1584439913,1584440086.639,0.86,0.0903,0.73,0.1903,16
model-1584439913,1584440086.703,0.94,0.0588,0.77,0.1869,16
model-1584439913,1584440086.756,0.95,0.0442,0.75,0.1917,16
model-1584439913,1584440086.802,0.93,0.0582,0.75,0.2002,16
model-1584439913,1584440086.852,0.94,0.0478,0.74,0.2075,16
model-1584439913,1584440086.898,0.93,0.0482,0.72,0.2103,16
model-1584439913,1584440086.944,0.91,0.0556,0.75,0.2038,16
model-1584439913,1584440086.992,0.88,0.0731,0.74,0.1911,16
model-1584439913,1584440087.037,0.94,0.053,0.77,0.1783,16
model-1584439913,1584440087.082,0.89,0.0784,0.78,0.1693,16
model-1584439913,1584440087.131,0.93,0.0474,0.79,0.1687,16
model-1584439913,1584440087.175,0.92,0.0677,0.79,0.1761,16
model-1584439913,1584440087.221,0.89,0.0663,0.76,0.1798,16
model-1584439913,1584440087.27,0.85,0.0981,0.75,0.1832,16
model-1584439913,1584440087.314,0.94,0.0551,0.74,0.1917,16
model-1584439913,1584440087.361,0.91,0.0587,0.75,0.2035,16
model-1584439913,1584440087.41,0.86,0.1091,0.76,0.2084,16
model-1584439913,1584440087.456,0.94,0.0465,0.72,0.2029,16
model-1584439913,1584440087.503,0.89,0.0632,0.74,0.2002,16
model-1584439913,1584440087.552,0.95,0.0488,0.75,0.2011,16
model-1584439913,1584440087.597,0.88,0.0837,0.76,0.2017,16
model-1584439913,1584440087.642,0.93,0.0636,0.74,0.2035,16
model-1584439913,1584440087.697,0.95,0.0404,0.74,0.2065,16
model-1584439913,1584440087.743,0.95,0.0408,0.73,0.2099,16
model-1584439913,1584440087.788,0.94,0.0396,0.73,0.2129,16
model-1584439913,1584440087.842,0.94,0.0565,0.72,0.2152,16
model-1584439913,1584440087.888,0.93,0.0583,0.72,0.2161,16
model-1584439913,1584440087.933,0.92,0.0483,0.73,0.2151,16
model-1584439913,1584440087.981,0.93,0.0506,0.74,0.2148,16
model-1584439913,1584440088.025,0.94,0.0384,0.71,0.2166,16
model-1584439913,1584440088.069,0.93,0.05,0.7,0.2204,16
model-1584439913,1584440088.118,0.93,0.059,0.69,0.2224,16
model-1584439913,1584440088.164,0.95,0.04,0.7,0.2221,16
model-1584439913,1584440088.211,0.95,0.0397,0.7,0.2195,16
model-1584439913,1584440088.26,0.9,0.0715,0.73,0.2175,16
model-1584439913,1584440088.306,0.95,0.0427,0.72,0.2154,16
model-1584439913,1584440088.353,0.93,0.0603,0.73,0.2144,16
model-1584439913,1584440088.402,0.95,0.0415,0.71,0.2149,16
model-1584439913,1584440088.447,0.94,0.0429,0.71,0.214,16
model-1584439913,1584440088.491,0.93,0.0587,0.71,0.2133,16
model-1584439913,1584440088.541,0.89,0.0872,0.72,0.2116,16
model-1584439913,1584440088.587,0.93,0.0605,0.73,0.2073,16
model-1584439913,1584440088.632,0.87,0.0853,0.76,0.2019,16
model-1584439913,1584440088.682,0.97,0.0349,0.76,0.1985,16
model-1584439913,1584440088.732,0.96,0.04,0.73,0.1986,16
model-1584439913,1584440088.777,0.94,0.0453,0.74,0.2018,16
model-1584439913,1584440088.832,0.9,0.0789,0.75,0.2071,16
model-1584439913,1584440088.881,0.92,0.0582,0.72,0.2129,16
model-1584439913,1584440088.926,0.96,0.0469,0.73,0.2162,16
model-1584439913,1584440088.975,0.86,0.0922,0.74,0.2119,16
model-1584439913,1584440089.02,0.89,0.0905,0.74,0.2045,16
model-1584439913,1584440089.064,0.87,0.0741,0.78,0.1935,16
model-1584439913,1584440089.113,0.94,0.0422,0.76,0.1911,16
model-1584439913,1584440089.158,0.94,0.0593,0.75,0.1933,16
model-1584439913,1584440089.203,0.96,0.0379,0.76,0.1946,16
model-1584439913,1584440089.251,0.89,0.0795,0.75,0.1994,16
model-1584439913,1584440089.296,0.84,0.1262,0.74,0.2008,16
model-1584439913,1584440089.344,0.87,0.1021,0.75,0.2002,16
model-1584439913,1584440089.393,0.9,0.0546,0.75,0.1946,16
model-1584439913,1584440089.439,0.91,0.0764,0.77,0.1927,16
model-1584439913,1584440089.483,0.91,0.0536,0.75,0.2011,16
model-1584439913,1584440089.533,0.89,0.069,0.73,0.2175,16
model-1584439913,1584440089.58,0.94,0.0428,0.71,0.2346,16
model-1584439913,1584440089.624,0.98,0.021,0.68,0.2512,16
model-1584439913,1584440089.675,0.82,0.1304,0.66,0.2593,16
model-1584439913,1584440089.724,0.86,0.1127,0.64,0.2588,16
model-1584439913,1584440089.775,0.89,0.0847,0.67,0.2529,16
model-1584439913,1584440089.824,0.91,0.0708,0.7,0.2353,16
model-1584439913,1584440089.868,0.84,0.1038,0.73,0.2127,16
model-1584439913,1584440089.915,0.93,0.0714,0.75,0.1967,16
model-1584439913,1584440089.965,0.9,0.0602,0.77,0.1883,16
model-1584439913,1584440090.014,0.96,0.0466,0.74,0.1879,16
model-1584439913,1584440090.059,0.93,0.067,0.77,0.1919,16
model-1584439913,1584440090.109,0.91,0.0751,0.75,0.1966,16
model-1584439913,1584440090.154,0.84,0.1112,0.75,0.1947,16
model-1584439913,1584440090.2,0.9,0.0815,0.76,0.1916,16
model-1584439913,1584440090.249,0.9,0.069,0.78,0.189,16
model-1584439913,1584440090.295,0.91,0.0669,0.73,0.1907,16
model-1584439913,1584440090.34,0.95,0.0363,0.75,0.1967,16
model-1584439913,1584440090.389,0.94,0.0626,0.74,0.2011,16
model-1584439913,1584440090.436,0.93,0.0487,0.74,0.2072,16
model-1584439913,1584440090.483,0.9,0.0603,0.74,0.2131,16
model-1584439913,1584440090.533,0.92,0.0616,0.74,0.2166,16
model-1584439913,1584440090.58,0.93,0.064,0.73,0.2169,16
model-1584439913,1584440090.625,0.9,0.083,0.72,0.2089,16
model-1584439913,1584440090.674,0.93,0.0459,0.74,0.1991,16
model-1584439913,1584440090.72,0.95,0.0392,0.73,0.1942,16
model-1584439913,1584440090.771,0.94,0.0416,0.76,0.195,16
model-1584439913,1584440090.819,0.96,0.0393,0.76,0.1972,16
model-1584439913,1584440090.865,0.97,0.0333,0.74,0.2001,16
model-1584439913,1584440090.911,0.92,0.0625,0.74,0.2003,16
model-1584439913,1584440090.96,0.95,0.0419,0.73,0.1984,16
model-1584439913,1584440091.007,0.96,0.0368,0.73,0.1958,16
model-1584439913,1584440091.052,0.87,0.0841,0.75,0.1943,16
model-1584439913,1584440091.102,0.88,0.0765,0.74,0.1955,16
model-1584439913,1584440091.15,0.97,0.0299,0.76,0.2019,16
model-1584439913,1584440091.196,0.97,0.0287,0.75,0.2101,16
model-1584439913,1584440091.244,0.94,0.0659,0.73,0.2164,16
model-1584439913,1584440091.29,0.91,0.0647,0.73,0.2222,16
model-1584439913,1584440091.336,0.94,0.0592,0.72,0.227,16
model-1584439913,1584440091.385,0.88,0.0895,0.71,0.2285,16
